,data_type_code,time_slot_id,seasonally_adj,category_code,cell_value,time
3153,E_SM,726,no,44112,4.6,2010-06
3154,E_MPCSM,726,yes,44112,1.2,2010-06
3155,E_SM,726,yes,44112,4.6,2010-06
3156,MPCSM,726,no,4413,7.3,2010-06
3157,SM,726,no,4413,6923,2010-06
3158,E_MPCSM,726,no,4413,1.0,2010-06
3159,E_SM,726,no,4413,8.5,2010-06
3160,SM,726,yes,4413,6452,2010-06
3161,MPCSM,726,yes,4413,0.6,2010-06
3162,E_MPCSM,726,yes,4413,1.0,2010-06
3163,E_SM,726,yes,4413,8.5,2010-06
3164,SM,726,no,441X,57777,2010-06
3165,MPCSM,726,no,441X,-1.7,2010-06
3166,E_MPCSM,726,no,441X,0.8,2010-06
3167,E_SM,726,no,441X,2.1,2010-06
3168,SM,726,yes,441X,55026,2010-06
3169,MPCSM,726,yes,441X,-0.3,2010-06
3170,E_MPCSM,726,yes,441X,0.8,2010-06
3171,E_SM,726,yes,441X,2.1,2010-06
3172,SM,726,no,442,6902,2010-06
3173,MPCSM,726,no,442,-0.4,2010-06
3174,E_MPCSM,726,no,442,0.9,2010-06
3175,E_SM,726,no,442,2.8,2010-06
3176,SM,726,yes,442,7072,2010-06
3177,MPCSM,726,yes,442,-0.6,2010-06
3178,E_MPCSM,726,yes,442,0.9,2010-06
3179,E_SM,726,yes,442,2.8,2010-06
3180,SM,726,no,4421,3749,2010-06
3181,MPCSM,726,no,4421,-5.4,2010-06
3182,E_MPCSM,726,no,4421,0.7,2010-06
3183,E_SM,726,no,4421,4.6,2010-06
3184,E_MPCSM,726,yes,4421,0.7,2010-06
3185,E_SM,726,yes,4421,4.6,2010-06
3186,SM,726,no,4422,3153,2010-06
3187,MPCSM,726,no,4422,6.3,2010-06
3188,E_MPCSM,726,no,4422,1.6,2010-06
3189,E_SM,726,no,4422,3.2,2010-06
3190,E_MPCSM,726,yes,4422,1.6,2010-06
3191,E_SM,726,yes,4422,3.2,2010-06
3192,SM,726,no,44221,1351,2010-06
3193,MPCSM,726,no,44221,20.5,2010-06
3194,E_MPCSM,726,no,44221,5.2,2010-06
3195,E_SM,726,no,44221,6.1,2010-06
3196,E_MPCSM,726,yes,44221,5.2,2010-06
3197,E_SM,726,yes,44221,6.1,2010-06
3198,MPCSM,726,no,442299,-2.3,2010-06
3199,SM,726,no,442299,1709,2010-06
3200,E_MPCSM,726,no,442299,0.4,2010-06
3201,E_SM,726,no,442299,2.3,2010-06
3202,E_MPCSM,726,yes,442299,0.4,2010-06
3203,E_SM,726,yes,442299,2.3,2010-06
3204,MPCIM,726,no,4423X,1.1,2010-06
3205,MPCSM,726,no,4423X,2.3,2010-06
3206,IM,726,no,4423X,26825,2010-06
3207,IR,726,no,4423X,1.80,2010-06
3208,SM,726,no,4423X,14876,2010-06
3209,E_IR,726,no,4423X,0.02,2010-06
3210,E_MPCIM,726,no,4423X,0.2,2010-06
3211,E_MPCSM,726,no,4423X,0.4,2010-06
3212,E_IM,726,no,4423X,2.0,2010-06
3213,E_SM,726,no,4423X,1.7,2010-06
3214,MPCIM,726,yes,4423X,0.3,2010-06
3215,IM,726,yes,4423X,27372,2010-06
3216,IR,726,yes,4423X,1.76,2010-06
3217,SM,726,yes,4423X,15564,2010-06
3218,MPCSM,726,yes,4423X,0.5,2010-06
3219,E_IR,726,yes,4423X,0.02,2010-06
3220,E_MPCIM,726,yes,4423X,0.2,2010-06
3221,E_MPCSM,726,yes,4423X,0.4,2010-06
3222,E_IM,726,yes,4423X,2.0,2010-06
3223,E_SM,726,yes,4423X,1.7,2010-06
3224,MPCSM,726,no,443,4.7,2010-06
3225,SM,726,no,443,7974,2010-06
3226,E_MPCSM,726,no,443,0.2,2010-06
3227,E_SM,726,no,443,1.4,2010-06
3228,SM,726,yes,443,8492,2010-06
3229,MPCSM,726,yes,443,1.5,2010-06
3230,E_MPCSM,726,yes,443,0.2,2010-06
3231,E_SM,726,yes,443,1.4,2010-06
3232,MPCSM,726,no,44311,3.1,2010-06
3233,SM,726,no,44311,5723,2010-06
3234,E_MPCSM,726,no,44311,0.2,2010-06
3235,E_SM,726,no,44311,1.6,2010-06
3236,E_MPCSM,726,yes,44311,0.2,2010-06
3237,E_SM,726,yes,44311,1.6,2010-06
3238,MPCSM,726,no,443111,-1.5,2010-06
3239,SM,726,no,443111,1344,2010-06
3240,E_MPCSM,726,no,443111,1.0,2010-06
3241,E_SM,726,no,443111,3.8,2010-06
3242,E_MPCSM,726,yes,443111,1.0,2010-06
3243,E_SM,726,yes,443111,3.8,2010-06
3244,MPCSM,726,no,443112,4.6,2010-06
3245,SM,726,no,443112,4379,2010-06
3246,E_MPCSM,726,no,443112,0.3,2010-06
3247,E_SM,726,no,443112,2.3,2010-06
3248,E_MPCSM,726,yes,443112,0.3,2010-06
3249,E_SM,726,yes,443112,2.3,2010-06
3250,SM,726,no,44312,1849,2010-06
3251,MPCSM,726,no,44312,11.5,2010-06
3252,E_MPCSM,726,no,44312,0.5,2010-06
3253,E_SM,726,no,44312,3.3,2010-06
3254,SM,726,yes,44312,1980,2010-06
3255,MPCSM,726,yes,44312,5.0,2010-06
3256,E_MPCSM,726,yes,44312,0.5,2010-06
3257,E_SM,726,yes,44312,3.3,2010-06
3258,SM,726,no,443141,1344,2010-06
3259,MPCSM,726,no,443141,-1.5,2010-06
3260,E_SM,726,no,443141,3.8,2010-06
3261,E_MPCSM,726,no,443141,1.0,2010-06
3262,E_SM,726,yes,443141,3.8,2010-06
3263,E_MPCSM,726,yes,443141,1.0,2010-06
3264,SM,726,no,443142,6630,2010-06
3265,MPCSM,726,no,443142,6.1,2010-06
3266,MPCIM,726,no,444,-4.0,2010-06
3267,IR,726,no,444,1.70,2010-06
3268,MPCSM,726,no,444,-3.0,2010-06
3269,IM,726,no,444,43361,2010-06
3270,SM,726,no,444,25451,2010-06
3271,E_IR,726,no,444,0.04,2010-06
3272,E_MPCIM,726,no,444,0.2,2010-06
3273,E_MPCSM,726,no,444,0.8,2010-06
3274,E_IM,726,no,444,2.5,2010-06
3275,E_SM,726,no,444,2.8,2010-06
3276,IR,726,yes,444,1.99,2010-06
3277,IM,726,yes,444,42889,2010-06
3278,SM,726,yes,444,21544,2010-06
3279,MPCIM,726,yes,444,-1.0,2010-06
3280,MPCSM,726,yes,444,-0.9,2010-06
3281,E_IR,726,yes,444,0.04,2010-06
3282,E_MPCIM,726,yes,444,0.2,2010-06
3283,E_MPCSM,726,yes,444,0.8,2010-06
3284,E_IM,726,yes,444,2.5,2010-06
3285,E_SM,726,yes,444,2.8,2010-06
3286,MPCSM,726,no,4441,-1.0,2010-06
3287,SM,726,no,4441,21652,2010-06
3288,E_MPCSM,726,no,4441,0.4,2010-06
3289,E_SM,726,no,4441,2.0,2010-06
3290,SM,726,yes,4441,18795,2010-06
3291,MPCSM,726,yes,4441,-1.3,2010-06
3292,E_MPCSM,726,yes,4441,0.4,2010-06
3293,E_SM,726,yes,4441,2.0,2010-06
3294,SM,726,no,44412,791,2010-06
3295,MPCSM,726,no,44412,8.8,2010-06
3296,E_MPCSM,726,no,44412,0.6,2010-06
3297,E_SM,726,no,44412,5.1,2010-06
3298,E_MPCSM,726,yes,44412,0.6,2010-06
3299,E_SM,726,yes,44412,5.1,2010-06
3300,MPCSM,726,no,44413,-6.1,2010-06
3301,SM,726,no,44413,1714,2010-06
3302,E_MPCSM,726,no,44413,1.1,2010-06
3303,E_SM,726,no,44413,7.9,2010-06
3304,E_MPCSM,726,yes,44413,1.1,2010-06
3305,E_SM,726,yes,44413,7.9,2010-06
3306,IR,726,no,445,0.79,2010-06
3307,MPCSM,726,no,445,-3.7,2010-06
3308,SM,726,no,445,47813,2010-06
3309,MPCIM,726,no,445,0.4,2010-06
3310,IM,726,no,445,37616,2010-06
3311,E_IR,726,no,445,0.01,2010-06
3312,E_MPCIM,726,no,445,0.1,2010-06
3313,E_MPCSM,726,no,445,0.2,2010-06
3314,E_IM,726,no,445,1.1,2010-06
3315,E_SM,726,no,445,1.1,2010-06
3316,IR,726,yes,445,0.79,2010-06
3317,MPCSM,726,yes,445,-0.6,2010-06
3318,SM,726,yes,445,47914,2010-06
3319,MPCIM,726,yes,445,0.2,2010-06
3320,IM,726,yes,445,37881,2010-06
3321,E_IR,726,yes,445,0.01,2010-06
3322,E_MPCIM,726,yes,445,0.1,2010-06
3323,E_MPCSM,726,yes,445,0.2,2010-06
3324,E_IM,726,yes,445,1.1,2010-06
3325,E_SM,726,yes,445,1.1,2010-06
3326,MPCSM,726,no,4451,-3.9,2010-06
3327,SM,726,no,4451,42877,2010-06
3328,E_MPCSM,726,no,4451,0.2,2010-06
3329,E_SM,726,no,4451,1.2,2010-06
3330,SM,726,yes,4451,42963,2010-06
3331,MPCSM,726,yes,4451,-0.7,2010-06
3332,E_MPCSM,726,yes,4451,0.2,2010-06
3333,E_SM,726,yes,4451,1.2,2010-06
3334,MPCSM,726,no,44511,-4.0,2010-06
3335,SM,726,no,44511,40944,2010-06
3336,E_MPCSM,726,no,44511,0.2,2010-06
3337,E_SM,726,no,44511,1.1,2010-06
3338,E_MPCSM,726,yes,44511,0.2,2010-06
3339,E_SM,726,yes,44511,1.1,2010-06
3340,MPCSM,726,no,4453,-0.8,2010-06
3341,SM,726,no,4453,3438,2010-06
3342,E_MPCSM,726,no,4453,0.4,2010-06
3343,E_SM,726,no,4453,2.1,2010-06
3344,SM,726,yes,4453,3435,2010-06
3345,MPCSM,726,yes,4453,0.4,2010-06
3346,E_MPCSM,726,yes,4453,0.4,2010-06
3347,E_SM,726,yes,4453,2.1,2010-06
3348,MPCSM,726,no,446,0.6,2010-06
3349,SM,726,no,446,21466,2010-06
3350,E_MPCSM,726,no,446,0.3,2010-06
3351,E_SM,726,no,446,1.8,2010-06
3352,SM,726,yes,446,21683,2010-06
3353,MPCSM,726,yes,446,1.4,2010-06
3354,E_MPCSM,726,yes,446,0.3,2010-06
3355,E_SM,726,yes,446,1.8,2010-06
3356,MPCSM,726,no,44611,0.4,2010-06
3357,SM,726,no,44611,18372,2010-06
3358,E_MPCSM,726,no,44611,0.3,2010-06
3359,E_SM,726,no,44611,1.8,2010-06
3360,SM,726,yes,44611,18595,2010-06
3361,MPCSM,726,yes,44611,1.5,2010-06
3362,E_MPCSM,726,yes,44611,0.3,2010-06
3363,E_SM,726,yes,44611,1.8,2010-06
3364,MPCSM,726,no,447,-2.5,2010-06
3365,SM,726,no,447,38208,2010-06
3366,E_MPCSM,726,no,447,0.3,2010-06
3367,E_SM,726,no,447,2.4,2010-06
3368,SM,726,yes,447,35809,2010-06
3369,MPCSM,726,yes,447,-2.0,2010-06
3370,E_MPCSM,726,yes,447,0.3,2010-06
3371,E_SM,726,yes,447,2.4,2010-06
3372,MPCIM,726,no,448,1.0,2010-06
3373,MPCSM,726,no,448,-9.0,2010-06
3374,SM,726,no,448,16138,2010-06
3375,IR,726,no,448,2.48,2010-06
3376,IM,726,no,448,39999,2010-06
3377,E_IR,726,no,448,0.05,2010-06
3378,E_MPCIM,726,no,448,0.2,2010-06
3379,E_MPCSM,726,no,448,0.3,2010-06
3380,E_IM,726,no,448,2.4,2010-06
3381,E_SM,726,no,448,2.5,2010-06
3382,IR,726,yes,448,2.34,2010-06
3383,SM,726,yes,448,17532,2010-06
3384,MPCSM,726,yes,448,-0.5,2010-06
3385,IM,726,yes,448,41025,2010-06
3386,MPCIM,726,yes,448,0.2,2010-06
3387,E_IR,726,yes,448,0.05,2010-06
3388,E_MPCIM,726,yes,448,0.2,2010-06
3389,E_MPCSM,726,yes,448,0.3,2010-06
3390,E_IM,726,yes,448,2.4,2010-06
3391,E_SM,726,yes,448,2.5,2010-06
3392,MPCSM,726,no,4481,-7.3,2010-06
3393,SM,726,no,4481,12164,2010-06
3394,E_MPCSM,726,no,4481,0.3,2010-06
3395,E_SM,726,no,4481,3.3,2010-06
3396,MPCSM,726,yes,4481,-0.5,2010-06
3397,SM,726,yes,4481,13046,2010-06
3398,E_MPCSM,726,yes,4481,0.3,2010-06
3399,E_SM,726,yes,4481,3.3,2010-06
3400,SM,726,no,44811,598,2010-06
3401,MPCSM,726,no,44811,-4.6,2010-06
3402,E_MPCSM,726,no,44811,0.6,2010-06
3403,E_SM,726,no,44811,3.1,2010-06
3404,SM,726,yes,44811,603,2010-06
3405,MPCSM,726,yes,44811,0.2,2010-06
3406,E_MPCSM,726,yes,44811,0.6,2010-06
3407,E_SM,726,yes,44811,3.1,2010-06
3408,SM,726,no,44812,2995,2010-06
3409,MPCSM,726,no,44812,-9.5,2010-06
3410,E_MPCSM,726,no,44812,0.3,2010-06
3411,E_SM,726,no,44812,1.4,2010-06
3412,SM,726,yes,44812,3117,2010-06
3413,MPCSM,726,yes,44812,0.5,2010-06
3414,E_MPCSM,726,yes,44812,0.3,2010-06
3415,E_SM,726,yes,44812,1.4,2010-06
3416,MPCSM,726,no,44814,-7.9,2010-06
3417,SM,726,no,44814,6334,2010-06
3418,E_MPCSM,726,no,44814,0.4,2010-06
3419,E_SM,726,no,44814,5.5,2010-06
3420,E_MPCSM,726,yes,44814,0.4,2010-06
3421,E_SM,726,yes,44814,5.5,2010-06
3422,MPCSM,726,no,44819,-0.7,2010-06
3423,SM,726,no,44819,984,2010-06
3424,E_MPCSM,726,no,44819,1.2,2010-06
3425,E_SM,726,no,44819,8.9,2010-06
3426,E_MPCSM,726,yes,44819,1.2,2010-06
3427,E_SM,726,yes,44819,8.9,2010-06
3428,MPCSM,726,no,4482,-8.6,2010-06
3429,SM,726,no,4482,2026,2010-06
3430,E_MPCSM,726,no,4482,1.1,2010-06
3431,E_SM,726,no,4482,3.4,2010-06
3432,SM,726,yes,4482,2236,2010-06
3433,MPCSM,726,yes,4482,-0.4,2010-06
3434,E_MPCSM,726,yes,4482,1.1,2010-06
3435,E_SM,726,yes,4482,3.4,2010-06
3436,MPCSM,726,no,44831,-19.7,2010-06
3437,SM,726,no,44831,1802,2010-06
3438,E_MPCSM,726,no,44831,0.7,2010-06
3439,E_SM,726,no,44831,4.6,2010-06
3440,SM,726,yes,44831,2100,2010-06
3441,MPCSM,726,yes,44831,-0.8,2010-06
3442,E_MPCSM,726,yes,44831,0.7,2010-06
3443,E_SM,726,yes,44831,4.6,2010-06
3444,SM,726,no,44W72,255696,2010-06
3445,MPCSM,726,no,44W72,-2.1,2010-06
3446,SM,726,yes,44W72,256840,2010-06
3447,MPCSM,726,yes,44W72,0.4,2010-06
3448,MPCSM,726,no,44X72,-1.9,2010-06
3449,SM,726,no,44X72,358604,2010-06
3450,E_MPCSM,726,no,44X72,0.1,2010-06
3451,E_SM,726,no,44X72,0.6,2010-06
3452,SM,726,yes,44X72,354127,2010-06
3453,MPCSM,726,yes,44X72,0.0,2010-06
3454,E_MPCSM,726,yes,44X72,0.1,2010-06
3455,E_SM,726,yes,44X72,0.6,2010-06
3456,SM,726,no,44Y72,293904,2010-06
3457,MPCSM,726,no,44Y72,-2.2,2010-06
3458,E_MPCSM,726,no,44Y72,0.1,2010-06
3459,E_SM,726,no,44Y72,0.5,2010-06
3460,SM,726,yes,44Y72,292649,2010-06
3461,MPCSM,726,yes,44Y72,0.1,2010-06
3462,E_MPCSM,726,yes,44Y72,0.1,2010-06
3463,E_SM,726,yes,44Y72,0.5,2010-06
3464,SM,726,no,44Z72,320396,2010-06
3465,MPCSM,726,no,44Z72,-1.9,2010-06
3466,SM,726,yes,44Z72,318318,2010-06
3467,MPCSM,726,yes,44Z72,0.3,2010-06
3468,SM,726,no,451,6237,2010-06
3469,MPCSM,726,no,451,6.0,2010-06
3470,E_MPCSM,726,no,451,1.0,2010-06
3471,E_SM,726,no,451,3.0,2010-06
3472,SM,726,yes,451,6504,2010-06
3473,MPCSM,726,yes,451,0.7,2010-06
3474,E_MPCSM,726,yes,451,1.0,2010-06
3475,E_SM,726,yes,451,3.0,2010-06
3476,MPCSM,726,no,45111,10.9,2010-06
3477,SM,726,no,45111,3413,2010-06
3478,E_MPCSM,726,no,45111,1.6,2010-06
3479,E_SM,726,no,45111,4.8,2010-06
3480,E_MPCSM,726,yes,45111,1.6,2010-06
3481,E_SM,726,yes,45111,4.8,2010-06
3482,MPCSM,726,no,45112,-0.6,2010-06
3483,SM,726,no,45112,1030,2010-06
3484,E_MPCSM,726,no,45112,1.3,2010-06
3485,E_SM,726,no,45112,8.8,2010-06
3486,E_MPCSM,726,yes,45112,1.3,2010-06
3487,E_SM,726,yes,45112,8.8,2010-06
3488,SM,726,no,451211,1020,2010-06
3489,MPCSM,726,no,451211,0.5,2010-06
3490,E_MPCSM,726,no,451211,1.0,2010-06
3491,E_SM,726,no,451211,4.0,2010-06
3492,E_MPCSM,726,yes,451211,1.0,2010-06
3493,E_SM,726,yes,451211,4.0,2010-06
3494,MPCIM,726,no,452,-0.1,2010-06
3495,IR,726,no,452,1.41,2010-06
3496,MPCSM,726,no,452,-4.3,2010-06
3497,SM,726,no,452,48289,2010-06
3498,IM,726,no,452,67988,2010-06
3499,E_IR,726,no,452,0.00,2010-06
3500,E_MPCIM,726,no,452,0.0,2010-06
3501,E_MPCSM,726,no,452,0.0,2010-06
3502,E_IM,726,no,452,0.3,2010-06
3503,E_SM,726,no,452,0.3,2010-06
3504,IR,726,yes,452,1.43,2010-06
3505,IM,726,yes,452,71265,2010-06
3506,SM,726,yes,452,49958,2010-06
3507,MPCSM,726,yes,452,0.1,2010-06
3508,MPCIM,726,yes,452,0.8,2010-06
3509,E_IR,726,yes,452,0.00,2010-06
3510,E_MPCIM,726,yes,452,0.0,2010-06
3511,E_MPCSM,726,yes,452,0.0,2010-06
3512,E_IM,726,yes,452,0.3,2010-06
3513,E_SM,726,yes,452,0.3,2010-06
3514,SM,726,no,452111E,4858,2010-06
3515,MPCSM,726,no,452111E,-5.4,2010-06
3516,E_MPCSM,726,no,452111E,0.0,2010-06
3517,E_SM,726,no,452111E,0.0,2010-06
3518,E_MPCSM,726,yes,452111E,0.0,2010-06
3519,E_SM,726,yes,452111E,0.0,2010-06
3520,MPCSM,726,no,452111I,-5.4,2010-06
3521,SM,726,no,452111I,4978,2010-06
3522,E_MPCSM,726,no,452111I,0.0,2010-06
3523,E_SM,726,no,452111I,0.0,2010-06
3524,E_MPCSM,726,yes,452111I,0.0,2010-06
3525,E_SM,726,yes,452111I,0.0,2010-06
3526,MPCSM,726,no,452112E,-3.8,2010-06
3527,SM,726,no,452112E,9415,2010-06
3528,E_MPCSM,726,no,452112E,0.0,2010-06
3529,E_SM,726,no,452112E,0.0,2010-06
3530,E_MPCSM,726,yes,452112E,0.0,2010-06
3531,E_SM,726,yes,452112E,0.0,2010-06
3532,MPCSM,726,no,452112I,-3.8,2010-06
3533,SM,726,no,452112I,9473,2010-06
3534,E_MPCSM,726,no,452112I,0.0,2010-06
3535,E_SM,726,no,452112I,0.0,2010-06
3536,E_MPCSM,726,yes,452112I,0.0,2010-06
3537,E_SM,726,yes,452112I,0.0,2010-06
3538,MPCIM,726,no,4521E,-1.8,2010-06
3539,MPCSM,726,no,4521E,-4.3,2010-06
3540,SM,726,no,4521E,14273,2010-06
3541,IM,726,no,4521E,28717,2010-06
3542,IR,726,no,4521E,2.01,2010-06
3543,E_IR,726,no,4521E,0.00,2010-06
3544,E_MPCIM,726,no,4521E,0.0,2010-06
3545,E_MPCSM,726,no,4521E,0.0,2010-06
3546,E_IM,726,no,4521E,0.0,2010-06
3547,E_SM,726,no,4521E,0.0,2010-06
3548,IR,726,yes,4521E,2.00,2010-06
3549,IM,726,yes,4521E,30779,2010-06
3550,SM,726,yes,4521E,15361,2010-06
3551,MPCSM,726,yes,4521E,0.0,2010-06
3552,MPCIM,726,yes,4521E,0.3,2010-06
3553,E_IR,726,yes,4521E,0.00,2010-06
3554,E_MPCIM,726,yes,4521E,0.0,2010-06
3555,E_MPCSM,726,yes,4521E,0.0,2010-06
3556,E_IM,726,yes,4521E,0.0,2010-06
3557,E_SM,726,yes,4521E,0.0,2010-06
3558,MPCSM,726,no,4521I,-4.4,2010-06
3559,SM,726,no,4521I,14451,2010-06
3560,E_MPCSM,726,no,4521I,0.0,2010-06
3561,E_SM,726,no,4521I,0.0,2010-06
3562,E_MPCSM,726,yes,4521I,0.0,2010-06
3563,E_SM,726,yes,4521I,0.0,2010-06
3564,MPCSM,726,no,4529,-4.3,2010-06
3565,SM,726,no,4529,34016,2010-06
3566,E_MPCSM,726,no,4529,0.0,2010-06
3567,E_SM,726,no,4529,0.4,2010-06
3568,SM,726,yes,4529,34597,2010-06
3569,MPCSM,726,yes,4529,0.1,2010-06
3570,E_MPCSM,726,yes,4529,0.0,2010-06
3571,E_SM,726,yes,4529,0.4,2010-06
3572,MPCSM,726,no,45291,-4.6,2010-06
3573,SM,726,no,45291,29834,2010-06
3574,E_MPCSM,726,no,45291,0.0,2010-06
3575,E_SM,726,no,45291,0.0,2010-06
3576,SM,726,yes,45291,30381,2010-06
3577,MPCSM,726,yes,45291,0.1,2010-06
3578,E_MPCSM,726,yes,45291,0.0,2010-06
3579,E_SM,726,yes,45291,0.0,2010-06
3580,MPCSM,726,no,45299,-2.3,2010-06
3581,SM,726,no,45299,4182,2010-06
3582,E_MPCSM,726,no,45299,0.3,2010-06
3583,E_SM,726,no,45299,3.2,2010-06
3584,SM,726,yes,45299,4216,2010-06
3585,MPCSM,726,yes,45299,0.4,2010-06
3586,E_MPCSM,726,yes,45299,0.3,2010-06
3587,E_SM,726,yes,45299,3.2,2010-06
3588,SM,726,no,453,9232,2010-06
3589,MPCSM,726,no,453,2.0,2010-06
3590,E_MPCSM,726,no,453,1.5,2010-06
3591,E_SM,726,no,453,2.8,2010-06
3592,SM,726,yes,453,8802,2010-06
3593,MPCSM,726,yes,453,2.1,2010-06
3594,E_MPCSM,726,yes,453,1.5,2010-06
3595,E_SM,726,yes,453,2.8,2010-06
3596,MPCSM,726,no,4532,-1.5,2010-06
3597,SM,726,no,4532,2633,2010-06
3598,E_MPCSM,726,no,4532,1.0,2010-06
3599,E_SM,726,no,4532,3.0,2010-06
3600,E_MPCSM,726,yes,4532,1.0,2010-06
3601,E_SM,726,yes,4532,3.0,2010-06
3602,MPCSM,726,no,45321,-1.3,2010-06
3603,SM,726,no,45321,1393,2010-06
3604,E_MPCSM,726,no,45321,1.3,2010-06
3605,E_SM,726,no,45321,4.7,2010-06
3606,E_MPCSM,726,yes,45321,1.3,2010-06
3607,E_SM,726,yes,45321,4.7,2010-06
3608,MPCSM,726,no,45322,-1.7,2010-06
3609,SM,726,no,45322,1240,2010-06
3610,E_MPCSM,726,no,45322,1.4,2010-06
3611,E_SM,726,no,45322,5.0,2010-06
3612,E_MPCSM,726,yes,45322,1.4,2010-06
3613,E_SM,726,yes,45322,5.0,2010-06
3614,SM,726,no,45330,883,2010-06
3615,MPCSM,726,no,45330,-11.4,2010-06
3616,E_MPCSM,726,no,45330,3.8,2010-06
3617,E_SM,726,no,45330,10.0,2010-06
3618,E_MPCSM,726,yes,45330,3.8,2010-06
3619,E_SM,726,yes,45330,10.0,2010-06
3620,MPCSM,726,no,454,5.0,2010-06
3621,SM,726,no,454,26773,2010-06
3622,E_MPCSM,726,no,454,0.2,2010-06
3623,E_SM,726,no,454,1.8,2010-06
3624,SM,726,yes,454,28462,2010-06
3625,MPCSM,726,yes,454,2.5,2010-06
3626,E_MPCSM,726,yes,454,0.2,2010-06
3627,E_SM,726,yes,454,1.8,2010-06
3628,MPCSM,726,no,4541,5.0,2010-06
3629,SM,726,no,4541,21027,2010-06
3630,E_MPCSM,726,no,4541,0.2,2010-06
3631,E_SM,726,no,4541,1.9,2010-06
3632,SM,726,yes,4541,21995,2010-06
3633,MPCSM,726,yes,4541,2.5,2010-06
3634,E_MPCSM,726,yes,4541,0.2,2010-06
3635,E_SM,726,yes,4541,1.9,2010-06
3636,SM,726,no,45431,2020,2010-06
3637,MPCSM,726,no,45431,-2.6,2010-06
3638,E_MPCSM,726,no,45431,0.8,2010-06
3639,E_SM,726,no,45431,7.5,2010-06
3640,SM,726,yes,45431,2949,2010-06
3641,MPCSM,726,yes,45431,2.2,2010-06
3642,E_MPCSM,726,yes,45431,0.8,2010-06
3643,E_SM,726,yes,45431,7.5,2010-06
3644,MPCSM,726,no,722,-3.3,2010-06
3645,SM,726,no,722,39421,2010-06
3646,E_MPCSM,726,no,722,0.5,2010-06
3647,E_SM,726,no,722,1.5,2010-06
3648,SM,726,yes,722,38877,2010-06
3649,MPCSM,726,yes,722,0.6,2010-06
3650,E_MPCSM,726,yes,722,0.5,2010-06
3651,E_SM,726,yes,722,1.5,2010-06
3652,SM,726,no,7221,16714,2010-06
3653,MPCSM,726,no,7221,-5.1,2010-06
3654,E_MPCSM,726,no,7221,0.7,2010-06
3655,E_SM,726,no,7221,2.7,2010-06
3656,E_MPCSM,726,yes,7221,0.7,2010-06
3657,E_SM,726,yes,7221,2.7,2010-06
3658,MPCSM,726,no,7222,-0.8,2010-06
3659,SM,726,no,7222,17395,2010-06
3660,E_MPCSM,726,no,7222,0.6,2010-06
3661,E_SM,726,no,7222,2.4,2010-06
3662,E_MPCSM,726,yes,7222,0.6,2010-06
3663,E_SM,726,yes,7222,2.4,2010-06
3664,SM,726,no,7224,1680,2010-06
3665,MPCSM,726,no,7224,-0.6,2010-06
3666,E_MPCSM,726,no,7224,2.1,2010-06
3667,E_SM,726,no,7224,5.3,2010-06
3668,E_MPCSM,726,yes,7224,2.1,2010-06
3669,E_SM,726,yes,7224,5.3,2010-06
3670,SM,726,no,7225,34109,2010-06
3671,MPCSM,726,no,7225,-3.0,2010-06
3672,SM,726,no,722511,16714,2010-06
3673,MPCSM,726,no,722511,-5.1,2010-06
3674,E_SM,726,no,722511,2.7,2010-06
3675,E_MPCSM,726,no,722511,0.7,2010-06
3676,E_SM,726,yes,722511,2.7,2010-06
3677,E_MPCSM,726,yes,722511,0.7,2010-06
3678,SM,726,no,72251X,17395,2010-06
3679,MPCSM,726,no,72251X,-0.8,2010-06
3680,E_SM,726,no,72251X,2.4,2010-06
3681,E_MPCSM,726,no,72251X,0.6,2010-06
3682,E_SM,726,yes,72251X,2.4,2010-06
3683,E_MPCSM,726,yes,72251X,0.6,2010-06
3684,IR,727,no,44000,1.35,2010-07
3685,MPCSM,727,no,44000,0.5,2010-07
3686,MPCIM,727,no,44000,-0.3,2010-07
3687,IM,727,no,44000,432911,2010-07
3688,SM,727,no,44000,320915,2010-07
3689,E_SM,727,no,44000,0.6,2010-07
3690,E_IR,727,no,44000,0.01,2010-07
3691,E_MPCIM,727,no,44000,0.1,2010-07
3692,E_MPCSM,727,no,44000,0.1,2010-07
3693,E_IM,727,no,44000,0.9,2010-07
3694,IR,727,yes,44000,1.41,2010-07
3695,MPCIM,727,yes,44000,0.7,2010-07
3696,MPCSM,727,yes,44000,0.1,2010-07
3697,SM,727,yes,44000,315546,2010-07
3698,IM,727,yes,44000,444079,2010-07
3699,E_SM,727,yes,44000,0.6,2010-07
3700,E_IR,727,yes,44000,0.01,2010-07
3701,E_MPCIM,727,yes,44000,0.1,2010-07
3702,E_MPCSM,727,yes,44000,0.1,2010-07
3703,E_IM,727,yes,44000,0.9,2010-07
3704,IR,727,no,4400A,1.24,2010-07
3705,MPCSM,727,no,4400A,-0.2,2010-07
3706,MPCIM,727,no,4400A,0.4,2010-07
3707,IM,727,no,4400A,315565,2010-07
3708,SM,727,no,4400A,253909,2010-07
3709,E_SM,727,no,4400A,0.6,2010-07
3710,E_IR,727,no,4400A,0.01,2010-07
3711,E_MPCIM,727,no,4400A,0.1,2010-07
3712,E_MPCSM,727,no,4400A,0.1,2010-07
3713,E_IM,727,no,4400A,0.8,2010-07
3714,IR,727,yes,4400A,1.27,2010-07
3715,MPCSM,727,yes,4400A,-0.3,2010-07
